Draw Date,Winning Numbers,Mega Ball,Multiplier,Game Type,Split 1,Split 2,Split 3,Split 4,Split 5,Split 6,Split 7,Split 8,Split 9,Split 10,Split 11,Split 12,Split 13,Split 14,Split 15,Split 16,Split 17,Split 18,Split 19,Split 20
6/21/01,09 10 12 15 18 19 20 21 22 35 37 40 53 56 58 64 68 71 73 78,,,Pick 10,9,10,12,15,18,19,20,21,22,35,37,40,53,56,58,64,68,71,73,78
6/20/01,01 02 03 09 11 17 23 25 26 32 35 41 42 49 62 67 69 75 76 79,,,Pick 10,1,2,3,9,11,17,23,25,26,32,35,41,42,49,62,67,69,75,76,79
6/19/01,01 07 08 10 12 16 17 18 33 39 46 54 58 65 66 67 68 71 74 76,,,Pick 10,1,7,8,10,12,16,17,18,33,39,46,54,58,65,66,67,68,71,74,76
6/18/01,01 11 14 19 20 24 39 47 50 52 53 54 55 58 71 72 74 76 78 80,,,Pick 10,1,11,14,19,20,24,39,47,50,52,53,54,55,58,71,72,74,76,78,80
6/17/01,01 10 12 15 16 19 24 34 36 40 46 50 51 55 59 64 71 72 74 80,,,Pick 10,1,10,12,15,16,19,24,34,36,40,46,50,51,55,59,64,71,72,74,80
6/16/01,07 09 24 32 37 38 43 45 46 49 50 54 55 57 60 61 62 64 71 78,,,Pick 10,7,9,24,32,37,38,43,45,46,49,50,54,55,57,60,61,62,64,71,78
6/15/01,04 05 06 08 17 21 27 28 29 38 46 49 55 56 65 66 68 73 77 80,,,Pick 10,4,5,6,8,17,21,27,28,29,38,46,49,55,56,65,66,68,73,77,80
6/14/01,02 03 06 09 12 16 19 30 31 32 33 37 40 49 50 63 71 73 77 80,,,Pick 10,2,3,6,9,12,16,19,30,31,32,33,37,40,49,50,63,71,73,77,80
6/13/01,12 15 20 31 35 36 40 41 46 48 51 52 53 54 57 58 60 62 72 75,,,Pick 10,12,15,20,31,35,36,40,41,46,48,51,52,53,54,57,58,60,62,72,75
6/12/01,02 03 04 08 16 20 22 26 27 40 46 50 53 56 61 62 63 69 75 79,,,Pick 10,2,3,4,8,16,20,22,26,27,40,46,50,53,56,61,62,63,69,75,79
6/11/01,06 07 08 18 20 23 26 28 29 38 39 41 44 48 54 55 60 64 72 79,,,Pick 10,6,7,8,18,20,23,26,28,29,38,39,41,44,48,54,55,60,64,72,79
6/10/01,03 05 07 10 11 20 22 23 24 27 30 53 59 65 66 70 72 73 75 79,,,Pick 10,3,5,7,10,11,20,22,23,24,27,30,53,59,65,66,70,72,73,75,79
6/9/01,05 09 15 16 18 20 31 36 46 50 52 59 64 65 69 70 74 76 78 80,,,Pick 10,5,9,15,16,18,20,31,36,46,50,52,59,64,65,69,70,74,76,78,80
6/8/01,05 07 09 11 14 15 17 20 23 30 37 39 42 47 55 57 65 68 73 80,,,Pick 10,5,7,9,11,14,15,17,20,23,30,37,39,42,47,55,57,65,68,73,80
6/7/01,02 04 05 13 19 20 24 26 30 33 43 45 52 55 56 66 69 76 79 80,,,Pick 10,2,4,5,13,19,20,24,26,30,33,43,45,52,55,56,66,69,76,79,80
6/6/01,01 03 05 06 13 14 24 26 30 33 43 48 53 56 61 63 67 71 76 79,,,Pick 10,1,3,5,6,13,14,24,26,30,33,43,48,53,56,61,63,67,71,76,79
6/5/01,04 16 17 26 29 34 37 40 42 43 45 48 50 57 65 66 68 73 77 78,,,Pick 10,4,16,17,26,29,34,37,40,42,43,45,48,50,57,65,66,68,73,77,78
6/4/01,02 03 06 23 29 30 33 37 40 41 55 56 58 59 63 70 74 77 78 79,,,Pick 10,2,3,6,23,29,30,33,37,40,41,55,56,58,59,63,70,74,77,78,79
6/3/01,07 10 11 13 16 23 28 30 35 37 42 46 49 51 54 56 57 59 60 74,,,Pick 10,7,10,11,13,16,23,28,30,35,37,42,46,49,51,54,56,57,59,60,74
6/2/01,01 04 06 10 12 21 25 28 33 36 39 42 56 57 63 64 68 71 74 77,,,Pick 10,1,4,6,10,12,21,25,28,33,36,39,42,56,57,63,64,68,71,74,77
6/1/01,02 16 17 20 24 26 31 36 42 43 47 49 53 56 61 67 70 72 75 80,,,Pick 10,2,16,17,20,24,26,31,36,42,43,47,49,53,56,61,67,70,72,75,80
5/31/01,02 14 20 23 25 28 31 32 34 42 43 49 50 52 55 58 66 75 76 80,,,Pick 10,2,14,20,23,25,28,31,32,34,42,43,49,50,52,55,58,66,75,76,80
5/30/01,09 13 15 18 21 22 28 29 30 32 35 40 44 49 62 66 67 68 74 75,,,Pick 10,9,13,15,18,21,22,28,29,30,32,35,40,44,49,62,66,67,68,74,75
5/29/01,01 03 04 06 07 08 09 15 21 31 51 53 54 62 70 72 74 76 77 79,,,Pick 10,1,3,4,6,7,8,9,15,21,31,51,53,54,62,70,72,74,76,77,79
5/28/01,03 08 09 13 15 16 17 33 35 41 44 49 53 61 62 63 67 71 78 79,,,Pick 10,3,8,9,13,15,16,17,33,35,41,44,49,53,61,62,63,67,71,78,79
5/27/01,02 03 14 15 25 36 37 39 40 42 43 53 55 59 63 67 69 70 73 75,,,Pick 10,2,3,14,15,25,36,37,39,40,42,43,53,55,59,63,67,69,70,73,75
5/26/01,03 06 14 17 22 24 25 29 32 33 45 50 56 58 60 63 66 71 72 76,,,Pick 10,3,6,14,17,22,24,25,29,32,33,45,50,56,58,60,63,66,71,72,76
5/25/01,11 22 26 27 29 30 31 33 37 41 42 47 51 52 53 60 61 65 70 80,,,Pick 10,11,22,26,27,29,30,31,33,37,41,42,47,51,52,53,60,61,65,70,80
5/24/01,02 06 08 09 10 13 16 30 34 40 41 45 47 50 52 53 55 59 79 80,,,Pick 10,2,6,8,9,10,13,16,30,34,40,41,45,47,50,52,53,55,59,79,80
5/23/01,02 06 15 19 23 27 36 37 45 48 51 53 57 58 63 70 71 72 75 79,,,Pick 10,2,6,15,19,23,27,36,37,45,48,51,53,57,58,63,70,71,72,75,79
5/22/01,02 03 21 24 27 29 33 35 38 39 47 48 51 59 60 62 67 73 75 76,,,Pick 10,2,3,21,24,27,29,33,35,38,39,47,48,51,59,60,62,67,73,75,76
5/21/01,07 08 10 12 21 28 32 37 39 40 50 56 60 61 62 63 67 71 73 75,,,Pick 10,7,8,10,12,21,28,32,37,39,40,50,56,60,61,62,63,67,71,73,75
5/20/01,08 09 12 15 16 19 31 40 42 47 49 51 59 60 61 66 67 74 75 77,,,Pick 10,8,9,12,15,16,19,31,40,42,47,49,51,59,60,61,66,67,74,75,77
5/19/01,07 12 15 17 19 20 24 27 28 31 38 41 51 53 55 57 63 65 75 80,,,Pick 10,7,12,15,17,19,20,24,27,28,31,38,41,51,53,55,57,63,65,75,80
5/18/01,06 08 11 13 19 20 32 34 36 44 46 47 49 50 51 57 61 63 64 78,,,Pick 10,6,8,11,13,19,20,32,34,36,44,46,47,49,50,51,57,61,63,64,78
5/17/01,03 07 13 15 16 19 23 27 36 39 40 43 56 60 61 65 66 74 75 77,,,Pick 10,3,7,13,15,16,19,23,27,36,39,40,43,56,60,61,65,66,74,75,77
5/16/01,07 11 12 13 19 20 22 33 36 39 44 46 51 55 58 61 70 72 73 78,,,Pick 10,7,11,12,13,19,20,22,33,36,39,44,46,51,55,58,61,70,72,73,78
5/15/01,05 06 08 16 18 20 25 38 39 45 47 50 60 61 69 72 73 76 77 79,,,Pick 10,5,6,8,16,18,20,25,38,39,45,47,50,60,61,69,72,73,76,77,79
5/14/01,02 03 09 12 14 18 22 24 27 35 39 45 49 54 58 59 61 64 66 71,,,Pick 10,2,3,9,12,14,18,22,24,27,35,39,45,49,54,58,59,61,64,66,71
5/13/01,02 04 06 07 12 18 19 22 33 36 47 48 49 51 61 62 63 66 74 76,,,Pick 10,2,4,6,7,12,18,19,22,33,36,47,48,49,51,61,62,63,66,74,76
5/12/01,01 04 05 07 09 11 14 24 29 34 39 45 48 60 64 66 72 73 77 78,,,Pick 10,1,4,5,7,9,11,14,24,29,34,39,45,48,60,64,66,72,73,77,78
5/11/01,03 20 23 28 29 30 31 34 35 37 39 45 53 56 59 64 65 70 75 79,,,Pick 10,3,20,23,28,29,30,31,34,35,37,39,45,53,56,59,64,65,70,75,79
5/10/01,01 03 04 08 14 19 26 28 30 43 48 52 53 57 64 66 70 72 78 79,,,Pick 10,1,3,4,8,14,19,26,28,30,43,48,52,53,57,64,66,70,72,78,79
5/9/01,03 12 17 22 23 24 30 32 36 38 39 43 50 51 54 59 63 66 70 78,,,Pick 10,3,12,17,22,23,24,30,32,36,38,39,43,50,51,54,59,63,66,70,78
5/8/01,02 05 06 09 24 35 39 41 42 43 44 50 62 64 66 67 70 71 73 75,,,Pick 10,2,5,6,9,24,35,39,41,42,43,44,50,62,64,66,67,70,71,73,75
5/7/01,03 04 06 09 11 12 20 34 35 38 45 48 59 62 63 66 73 78 79 80,,,Pick 10,3,4,6,9,11,12,20,34,35,38,45,48,59,62,63,66,73,78,79,80
5/6/01,03 10 13 16 17 20 39 45 47 51 52 55 56 60 61 62 64 71 72 73,,,Pick 10,3,10,13,16,17,20,39,45,47,51,52,55,56,60,61,62,64,71,72,73
5/5/01,05 06 09 12 14 15 18 19 33 35 36 40 42 50 58 59 61 73 75 76,,,Pick 10,5,6,9,12,14,15,18,19,33,35,36,40,42,50,58,59,61,73,75,76
5/4/01,01 03 08 09 21 25 26 27 29 33 34 38 42 44 49 52 59 65 67 75,,,Pick 10,1,3,8,9,21,25,26,27,29,33,34,38,42,44,49,52,59,65,67,75
5/3/01,06 07 08 17 26 28 29 38 39 42 44 48 49 52 53 60 64 73 76 77,,,Pick 10,6,7,8,17,26,28,29,38,39,42,44,48,49,52,53,60,64,73,76,77
5/2/01,03 06 08 13 19 20 24 30 31 39 43 53 54 55 62 69 70 71 73 79,,,Pick 10,3,6,8,13,19,20,24,30,31,39,43,53,54,55,62,69,70,71,73,79
5/1/01,05 10 11 12 14 18 21 25 37 39 40 42 45 52 54 57 68 70 75 78,,,Pick 10,5,10,11,12,14,18,21,25,37,39,40,42,45,52,54,57,68,70,75,78
4/30/01,14 16 17 18 24 25 26 30 31 32 37 41 43 44 57 63 66 70 72 76,,,Pick 10,14,16,17,18,24,25,26,30,31,32,37,41,43,44,57,63,66,70,72,76
4/29/01,03 05 07 08 10 13 23 24 28 36 38 45 46 53 56 58 60 67 71 72,,,Pick 10,3,5,7,8,10,13,23,24,28,36,38,45,46,53,56,58,60,67,71,72
4/28/01,01 02 08 18 19 24 33 34 42 43 48 51 53 64 66 67 68 71 72 80,,,Pick 10,1,2,8,18,19,24,33,34,42,43,48,51,53,64,66,67,68,71,72,80
4/27/01,01 02 09 10 11 14 17 19 28 44 46 50 52 53 54 56 57 63 67 68,,,Pick 10,1,2,9,10,11,14,17,19,28,44,46,50,52,53,54,56,57,63,67,68
4/26/01,08 16 17 18 21 22 24 26 33 34 36 40 44 47 50 53 55 59 67 75,,,Pick 10,8,16,17,18,21,22,24,26,33,34,36,40,44,47,50,53,55,59,67,75
4/25/01,05 06 08 09 15 20 21 26 29 34 38 39 52 62 66 67 68 71 72 75,,,Pick 10,5,6,8,9,15,20,21,26,29,34,38,39,52,62,66,67,68,71,72,75
4/24/01,03 08 09 12 17 19 21 22 23 26 35 44 46 48 51 58 66 67 72 76,,,Pick 10,3,8,9,12,17,19,21,22,23,26,35,44,46,48,51,58,66,67,72,76
4/23/01,04 05 11 16 20 24 26 27 28 33 34 42 43 45 52 53 63 72 76 77,,,Pick 10,4,5,11,16,20,24,26,27,28,33,34,42,43,45,52,53,63,72,76,77
4/22/01,02 17 18 20 27 28 43 49 53 57 60 61 64 67 68 70 77 78 79 80,,,Pick 10,2,17,18,20,27,28,43,49,53,57,60,61,64,67,68,70,77,78,79,80
4/21/01,01 10 12 17 21 29 30 34 40 44 54 56 60 62 66 72 73 74 75 77,,,Pick 10,1,10,12,17,21,29,30,34,40,44,54,56,60,62,66,72,73,74,75,77
4/20/01,01 04 09 10 14 21 25 33 36 38 43 44 45 50 55 63 68 71 74 80,,,Pick 10,1,4,9,10,14,21,25,33,36,38,43,44,45,50,55,63,68,71,74,80
4/19/01,01 09 17 31 32 35 36 44 46 49 50 57 62 63 66 68 70 76 77 80,,,Pick 10,1,9,17,31,32,35,36,44,46,49,50,57,62,63,66,68,70,76,77,80
4/18/01,04 08 09 21 22 26 28 32 33 34 35 51 52 60 64 66 69 72 75 79,,,Pick 10,4,8,9,21,22,26,28,32,33,34,35,51,52,60,64,66,69,72,75,79
4/17/01,02 08 09 10 11 21 25 26 29 31 33 34 35 42 50 59 62 67 71 72,,,Pick 10,2,8,9,10,11,21,25,26,29,31,33,34,35,42,50,59,62,67,71,72
4/16/01,05 09 10 12 19 21 22 24 30 34 43 50 53 56 58 61 64 69 78 79,,,Pick 10,5,9,10,12,19,21,22,24,30,34,43,50,53,56,58,61,64,69,78,79
4/15/01,08 09 13 15 18 19 26 31 33 34 41 44 49 55 56 65 69 71 73 77,,,Pick 10,8,9,13,15,18,19,26,31,33,34,41,44,49,55,56,65,69,71,73,77
4/14/01,02 12 15 18 19 20 29 30 37 40 41 44 46 49 55 70 74 76 78 80,,,Pick 10,2,12,15,18,19,20,29,30,37,40,41,44,46,49,55,70,74,76,78,80
4/13/01,02 03 05 07 09 19 20 25 36 37 42 43 56 60 64 69 70 71 76 79,,,Pick 10,2,3,5,7,9,19,20,25,36,37,42,43,56,60,64,69,70,71,76,79
4/12/01,03 04 05 06 07 17 21 22 23 28 35 40 44 48 53 54 58 64 68 79,,,Pick 10,3,4,5,6,7,17,21,22,23,28,35,40,44,48,53,54,58,64,68,79
4/11/01,02 05 08 09 12 13 15 21 24 30 31 39 53 56 64 71 74 75 77 78,,,Pick 10,2,5,8,9,12,13,15,21,24,30,31,39,53,56,64,71,74,75,77,78
4/10/01,04 06 11 12 14 22 27 29 31 43 48 51 52 55 60 64 66 67 68 72,,,Pick 10,4,6,11,12,14,22,27,29,31,43,48,51,52,55,60,64,66,67,68,72
4/9/01,04 05 06 11 21 23 24 30 35 39 44 51 56 59 62 63 64 69 71 73,,,Pick 10,4,5,6,11,21,23,24,30,35,39,44,51,56,59,62,63,64,69,71,73
4/8/01,18 24 25 27 29 31 32 36 38 49 50 52 59 60 61 62 66 68 69 77,,,Pick 10,18,24,25,27,29,31,32,36,38,49,50,52,59,60,61,62,66,68,69,77
4/7/01,06 09 18 21 22 26 27 33 34 37 38 42 49 53 55 56 68 70 71 79,,,Pick 10,6,9,18,21,22,26,27,33,34,37,38,42,49,53,55,56,68,70,71,79
4/6/01,03 09 15 17 23 28 29 31 32 34 35 37 41 45 48 49 58 70 75 79,,,Pick 10,3,9,15,17,23,28,29,31,32,34,35,37,41,45,48,49,58,70,75,79
4/5/01,01 06 21 22 29 33 35 39 41 42 43 48 50 51 54 60 61 66 67 77,,,Pick 10,1,6,21,22,29,33,35,39,41,42,43,48,50,51,54,60,61,66,67,77
4/4/01,03 20 22 23 26 33 37 41 44 49 52 53 55 59 62 64 73 74 75 76,,,Pick 10,3,20,22,23,26,33,37,41,44,49,52,53,55,59,62,64,73,74,75,76
4/3/01,02 09 10 13 18 19 21 22 24 30 32 34 46 48 49 60 61 64 76 78,,,Pick 10,2,9,10,13,18,19,21,22,24,30,32,34,46,48,49,60,61,64,76,78
4/2/01,04 08 10 13 16 20 24 25 30 32 37 39 41 45 48 49 50 57 62 73,,,Pick 10,4,8,10,13,16,20,24,25,30,32,37,39,41,45,48,49,50,57,62,73
4/1/01,05 09 13 28 32 33 37 40 41 47 51 53 59 60 65 69 71 75 78 79,,,Pick 10,5,9,13,28,32,33,37,40,41,47,51,53,59,60,65,69,71,75,78,79
3/31/01,02 03 05 06 07 08 09 12 14 20 24 25 27 30 52 53 62 69 70 79,,,Pick 10,2,3,5,6,7,8,9,12,14,20,24,25,27,30,52,53,62,69,70,79
3/30/01,03 09 11 17 20 21 35 40 41 42 48 50 51 57 58 66 67 71 76 80,,,Pick 10,3,9,11,17,20,21,35,40,41,42,48,50,51,57,58,66,67,71,76,80
3/29/01,09 10 17 21 29 32 36 44 46 52 54 55 56 59 63 68 71 72 79 80,,,Pick 10,9,10,17,21,29,32,36,44,46,52,54,55,56,59,63,68,71,72,79,80
3/28/01,01 09 10 12 14 15 26 36 38 44 48 50 53 57 58 62 68 75 79 80,,,Pick 10,1,9,10,12,14,15,26,36,38,44,48,50,53,57,58,62,68,75,79,80
3/27/01,08 10 14 16 18 23 24 28 31 34 35 46 47 56 57 61 62 66 70 80,,,Pick 10,8,10,14,16,18,23,24,28,31,34,35,46,47,56,57,61,62,66,70,80
3/26/01,01 04 08 14 19 20 28 32 41 46 48 49 50 52 53 56 59 62 68 69,,,Pick 10,1,4,8,14,19,20,28,32,41,46,48,49,50,52,53,56,59,62,68,69
3/25/01,03 09 11 12 13 24 34 35 38 39 50 51 55 58 60 61 69 72 75 79,,,Pick 10,3,9,11,12,13,24,34,35,38,39,50,51,55,58,60,61,69,72,75,79
3/24/01,02 14 15 17 22 27 30 37 43 45 47 50 51 60 62 66 72 73 77 79,,,Pick 10,2,14,15,17,22,27,30,37,43,45,47,50,51,60,62,66,72,73,77,79
3/23/01,03 05 12 19 26 32 35 37 42 43 45 46 51 52 59 61 63 66 72 77,,,Pick 10,3,5,12,19,26,32,35,37,42,43,45,46,51,52,59,61,63,66,72,77
3/22/01,07 09 15 18 27 29 37 39 46 47 53 55 59 60 66 70 74 75 76 80,,,Pick 10,7,9,15,18,27,29,37,39,46,47,53,55,59,60,66,70,74,75,76,80
3/21/01,02 05 09 12 15 17 19 39 40 41 44 45 47 48 50 59 63 71 74 76,,,Pick 10,2,5,9,12,15,17,19,39,40,41,44,45,47,48,50,59,63,71,74,76
3/20/01,01 02 04 06 08 14 22 33 34 35 39 41 42 43 44 54 59 64 70 74,,,Pick 10,1,2,4,6,8,14,22,33,34,35,39,41,42,43,44,54,59,64,70,74
3/19/01,06 08 11 13 14 19 20 25 26 29 33 37 38 43 58 59 66 70 72 74,,,Pick 10,6,8,11,13,14,19,20,25,26,29,33,37,38,43,58,59,66,70,72,74
3/18/01,01 03 06 11 17 20 32 38 39 47 55 56 57 61 62 64 69 73 74 79,,,Pick 10,1,3,6,11,17,20,32,38,39,47,55,56,57,61,62,64,69,73,74,79
3/17/01,06 07 08 14 15 16 25 28 32 41 46 55 56 57 59 60 64 67 72 74,,,Pick 10,6,7,8,14,15,16,25,28,32,41,46,55,56,57,59,60,64,67,72,74
3/16/01,03 06 07 08 12 16 17 23 31 32 38 40 50 54 61 69 71 72 73 76,,,Pick 10,3,6,7,8,12,16,17,23,31,32,38,40,50,54,61,69,71,72,73,76
3/15/01,04 08 09 15 20 21 27 30 36 37 38 44 52 54 55 56 64 65 70 76,,,Pick 10,4,8,9,15,20,21,27,30,36,37,38,44,52,54,55,56,64,65,70,76
3/14/01,05 06 08 09 11 15 24 28 29 34 35 41 42 51 54 59 64 68 71 80,,,Pick 10,5,6,8,9,11,15,24,28,29,34,35,41,42,51,54,59,64,68,71,80
3/13/01,14 18 20 24 26 28 30 47 49 56 57 62 63 64 65 66 71 73 74 77,,,Pick 10,14,18,20,24,26,28,30,47,49,56,57,62,63,64,65,66,71,73,74,77
3/12/01,03 07 08 13 18 24 25 30 33 36 41 42 51 54 60 61 64 65 73 80,,,Pick 10,3,7,8,13,18,24,25,30,33,36,41,42,51,54,60,61,64,65,73,80
3/11/01,12 18 19 21 24 27 29 36 39 48 51 56 57 58 68 71 72 74 75 78,,,Pick 10,12,18,19,21,24,27,29,36,39,48,51,56,57,58,68,71,72,74,75,78
3/10/01,06 08 14 15 16 20 25 38 39 44 45 46 51 60 61 68 72 74 76 77,,,Pick 10,6,8,14,15,16,20,25,38,39,44,45,46,51,60,61,68,72,74,76,77
3/9/01,03 06 09 11 20 28 38 46 54 55 56 60 62 64 68 72 73 74 77 80,,,Pick 10,3,6,9,11,20,28,38,46,54,55,56,60,62,64,68,72,73,74,77,80
3/8/01,10 12 15 18 22 25 26 27 32 35 42 45 49 52 58 59 61 64 76 78,,,Pick 10,10,12,15,18,22,25,26,27,32,35,42,45,49,52,58,59,61,64,76,78
3/7/01,03 06 07 08 09 15 27 29 30 39 42 46 54 58 59 62 65 68 70 74,,,Pick 10,3,6,7,8,9,15,27,29,30,39,42,46,54,58,59,62,65,68,70,74
3/6/01,05 07 10 12 15 16 18 28 36 39 40 51 52 57 62 63 66 68 74 80,,,Pick 10,5,7,10,12,15,16,18,28,36,39,40,51,52,57,62,63,66,68,74,80
3/5/01,07 08 14 21 25 31 34 35 51 52 53 56 58 68 69 71 73 75 76 80,,,Pick 10,7,8,14,21,25,31,34,35,51,52,53,56,58,68,69,71,73,75,76,80
3/4/01,02 06 10 14 17 21 25 31 38 40 42 43 45 50 51 56 58 59 65 79,,,Pick 10,2,6,10,14,17,21,25,31,38,40,42,43,45,50,51,56,58,59,65,79
3/3/01,03 04 16 21 24 25 28 38 40 44 46 52 54 56 59 63 65 75 76 77,,,Pick 10,3,4,16,21,24,25,28,38,40,44,46,52,54,56,59,63,65,75,76,77
3/2/01,02 12 18 22 24 25 26 32 36 37 49 51 52 53 61 66 69 75 79 80,,,Pick 10,2,12,18,22,24,25,26,32,36,37,49,51,52,53,61,66,69,75,79,80
3/1/01,05 12 14 16 24 26 27 29 35 51 52 54 60 62 66 71 72 73 75 78,,,Pick 10,5,12,14,16,24,26,27,29,35,51,52,54,60,62,66,71,72,73,75,78
2/28/01,03 06 08 09 10 19 26 29 33 34 35 36 42 46 49 64 67 69 70 79,,,Pick 10,3,6,8,9,10,19,26,29,33,34,35,36,42,46,49,64,67,69,70,79
2/27/01,03 04 09 10 14 19 23 26 29 33 39 41 43 46 48 57 68 74 77 78,,,Pick 10,3,4,9,10,14,19,23,26,29,33,39,41,43,46,48,57,68,74,77,78
2/26/01,03 10 14 15 17 22 23 26 29 37 38 44 46 50 52 60 61 62 73 77,,,Pick 10,3,10,14,15,17,22,23,26,29,37,38,44,46,50,52,60,61,62,73,77
2/25/01,03 05 13 15 16 20 27 30 32 33 39 41 42 44 46 52 59 62 72 77,,,Pick 10,3,5,13,15,16,20,27,30,32,33,39,41,42,44,46,52,59,62,72,77
2/24/01,06 09 11 21 26 29 31 32 35 42 43 44 48 50 53 57 72 75 76 78,,,Pick 10,6,9,11,21,26,29,31,32,35,42,43,44,48,50,53,57,72,75,76,78
2/23/01,01 07 08 10 21 25 31 33 39 42 44 45 46 47 49 62 66 78 79 80,,,Pick 10,1,7,8,10,21,25,31,33,39,42,44,45,46,47,49,62,66,78,79,80
2/22/01,07 10 14 18 19 23 24 27 28 29 44 46 47 51 57 59 65 67 69 77,,,Pick 10,7,10,14,18,19,23,24,27,28,29,44,46,47,51,57,59,65,67,69,77
2/21/01,05 09 13 17 18 21 22 29 32 34 43 49 56 57 63 64 65 69 71 74,,,Pick 10,5,9,13,17,18,21,22,29,32,34,43,49,56,57,63,64,65,69,71,74
2/20/01,07 10 12 13 20 22 23 26 32 35 37 40 54 55 60 62 63 73 75 79,,,Pick 10,7,10,12,13,20,22,23,26,32,35,37,40,54,55,60,62,63,73,75,79
2/19/01,01 02 03 16 18 21 24 26 27 30 33 44 50 55 58 67 70 73 77 80,,,Pick 10,1,2,3,16,18,21,24,26,27,30,33,44,50,55,58,67,70,73,77,80
2/18/01,01 04 10 12 15 16 19 26 32 33 37 42 43 44 57 67 69 71 74 79,,,Pick 10,1,4,10,12,15,16,19,26,32,33,37,42,43,44,57,67,69,71,74,79
2/17/01,07 09 10 14 20 22 23 29 51 54 56 58 59 63 65 68 72 74 78 80,,,Pick 10,7,9,10,14,20,22,23,29,51,54,56,58,59,63,65,68,72,74,78,80
2/16/01,06 08 10 11 16 19 20 23 35 41 43 47 48 58 61 65 70 74 75 77,,,Pick 10,6,8,10,11,16,19,20,23,35,41,43,47,48,58,61,65,70,74,75,77
2/15/01,01 03 04 07 18 25 31 34 36 37 39 40 45 56 57 59 64 66 72 76,,,Pick 10,1,3,4,7,18,25,31,34,36,37,39,40,45,56,57,59,64,66,72,76
2/14/01,10 13 14 19 20 23 26 37 42 50 54 55 57 59 63 67 68 72 74 79,,,Pick 10,10,13,14,19,20,23,26,37,42,50,54,55,57,59,63,67,68,72,74,79
2/13/01,01 02 04 10 11 25 27 34 41 46 47 51 52 57 59 61 65 68 75 79,,,Pick 10,1,2,4,10,11,25,27,34,41,46,47,51,52,57,59,61,65,68,75,79
2/12/01,11 16 23 24 33 34 35 42 54 61 67 71 72 73 74 75 77 78 79 80,,,Pick 10,11,16,23,24,33,34,35,42,54,61,67,71,72,73,74,75,77,78,79,80
2/11/01,04 06 10 15 21 24 29 31 36 43 47 55 57 63 64 72 74 76 77 78,,,Pick 10,4,6,10,15,21,24,29,31,36,43,47,55,57,63,64,72,74,76,77,78
2/10/01,03 06 13 17 22 25 38 39 47 51 54 56 57 60 62 65 66 70 77 80,,,Pick 10,3,6,13,17,22,25,38,39,47,51,54,56,57,60,62,65,66,70,77,80
2/9/01,01 02 04 05 07 19 20 22 23 25 34 43 45 46 50 56 57 60 66 78,,,Pick 10,1,2,4,5,7,19,20,22,23,25,34,43,45,46,50,56,57,60,66,78
2/8/01,01 04 12 20 21 25 26 29 31 37 40 44 50 55 56 62 63 64 68 76,,,Pick 10,1,4,12,20,21,25,26,29,31,37,40,44,50,55,56,62,63,64,68,76
2/7/01,02 05 11 14 32 34 37 38 40 42 47 58 64 66 72 73 74 75 76 77,,,Pick 10,2,5,11,14,32,34,37,38,40,42,47,58,64,66,72,73,74,75,76,77
2/6/01,03 21 22 24 26 27 30 33 34 37 40 41 49 51 53 54 58 62 73 78,,,Pick 10,3,21,22,24,26,27,30,33,34,37,40,41,49,51,53,54,58,62,73,78
2/5/01,07 08 09 11 13 21 32 34 43 44 45 53 54 56 62 63 68 69 75 80,,,Pick 10,7,8,9,11,13,21,32,34,43,44,45,53,54,56,62,63,68,69,75,80
2/4/01,02 03 08 13 14 15 17 18 24 26 27 41 45 50 51 53 56 63 64 78,,,Pick 10,2,3,8,13,14,15,17,18,24,26,27,41,45,50,51,53,56,63,64,78
2/3/01,04 07 13 14 18 21 28 38 46 47 55 58 60 61 65 66 71 72 74 76,,,Pick 10,4,7,13,14,18,21,28,38,46,47,55,58,60,61,65,66,71,72,74,76
2/2/01,07 14 15 19 23 25 31 34 36 39 41 55 57 58 59 63 65 68 71 72,,,Pick 10,7,14,15,19,23,25,31,34,36,39,41,55,57,58,59,63,65,68,71,72
2/1/01,11 14 16 17 22 25 30 31 33 34 36 37 41 42 44 48 57 70 75 80,,,Pick 10,11,14,16,17,22,25,30,31,33,34,36,37,41,42,44,48,57,70,75,80
1/31/01,03 08 15 19 21 23 27 38 45 46 53 54 55 57 64 65 66 71 74 80,,,Pick 10,3,8,15,19,21,23,27,38,45,46,53,54,55,57,64,65,66,71,74,80
1/30/01,05 07 08 09 10 11 14 34 40 42 43 45 48 52 54 61 67 68 70 78,,,Pick 10,5,7,8,9,10,11,14,34,40,42,43,45,48,52,54,61,67,68,70,78
1/29/01,02 04 07 11 23 26 29 30 32 33 35 38 39 41 46 57 63 65 70 78,,,Pick 10,2,4,7,11,23,26,29,30,32,33,35,38,39,41,46,57,63,65,70,78
1/28/01,01 02 06 08 09 10 22 24 26 28 29 32 42 45 62 67 70 71 73 79,,,Pick 10,1,2,6,8,9,10,22,24,26,28,29,32,42,45,62,67,70,71,73,79
1/27/01,02 03 06 10 11 14 15 16 23 25 26 31 32 47 51 64 71 72 73 78,,,Pick 10,2,3,6,10,11,14,15,16,23,25,26,31,32,47,51,64,71,72,73,78
1/26/01,06 09 11 18 20 21 23 24 27 29 31 36 43 45 53 56 58 60 66 74,,,Pick 10,6,9,11,18,20,21,23,24,27,29,31,36,43,45,53,56,58,60,66,74
